RegionID,SizeRank,City,RegionType,State,Date,New_Renter_Affordability
394639,280,Grand Junction,msa,CO,2020-05-31,0.2052446526915877
394563,281,Elizabethtown,msa,KY,2020-05-31,0.19481063405188284
394917,282,Niles,msa,MI,2020-05-31,0.1994638465270939
394873,283,Monroe,msa,MI,2020-05-31,0.19619459461621824
395066,284,Santa Fe,msa,NM,2020-05-31,0.278751427786088
394314,286,Alexandria,msa,LA,2020-05-31,0.2304028223437183
395163,287,Traverse City,msa,MI,2020-05-31,0.19619459461621824
394359,288,Bangor,msa,ME,2020-05-31,0.2327419381365485
394685,289,Homosassa Springs,msa,FL,2020-05-31,0.262934906426877
394662,290,Hanford,msa,CA,2020-05-31,0.28955999091447876
394723,291,Jefferson City,msa,MO,2020-05-31,0.1793908605476363
394598,292,Florence,msa,AL,2020-05-31,0.21609645963695054
394537,293,Dothan,msa,AL,2020-05-31,0.21609645963695054
394306,295,Albany,msa,GA,2020-05-31,0.193046952147198
395102,297,Sioux City,msa,IA,2020-05-31,0.16801428299405996
395223,298,Wichita Falls,msa,TX,2020-05-31,0.1798208448281781
395152,299,Texarkana,msa,TX,2020-05-31,0.2268265022916386
395182,300,Valdosta,msa,GA,2020-05-31,0.2580710744665167
394800,301,Logan,msa,UT,2020-05-31,0.19625613960378518
394595,302,Flagstaff,msa,AZ,2020-05-31,0.3122080579686883
395036,303,Rocky Mount,msa,NC,2020-05-31,0.22078646808157865
394515,305,Dalton,msa,GA,2020-05-31,0.22211296353273832
394783,306,Lebanon,msa,PA,2020-05-31,0.1863168544800387
394880,307,Morristown,msa,TN,2020-05-31,0.22334089727217088
395232,308,Winchester,msa,VA,2020-05-31,0.2175188427601704
395221,309,Wheeling,msa,OH,2020-05-31,0.1790244864908902
394879,310,Morgantown,msa,WV,2020-05-31,0.2329209541545677
394756,311,La Crosse,msa,WI,2020-05-31,0.17827698049432733
394900,312,Napa,msa,CA,2020-05-31,0.3143119602585305
395013,313,Rapid City,msa,SD,2020-05-31,0.1794795845838051
395139,314,Sumter,msa,SC,2020-05-31,0.2497892824113465
395117,316,Springfield,msa,OH,2020-05-31,0.18142805548979046
394668,317,Harrisonburg,msa,VA,2020-05-31,0.2016223593867044
394368,318,Battle Creek,msa,MI,2020-05-31,0.19619459461621824
395094,319,Sherman,msa,TX,2020-05-31,0.2202132421018921
394821,320,Manhattan,msa,KS,2020-05-31,0.2055760755842366
394442,321,Carbondale,msa,IL,2020-05-31,0.1638492467097645
394727,322,Johnstown,msa,PA,2020-05-31,0.1446840365756511
394728,323,Jonesboro,msa,AR,2020-05-31,0.2394715200450508
394390,324,Bismarck,msa,ND,2020-05-31,0.1786297750451683
394661,325,Hammond,msa,LA,2020-05-31,0.2304028223437183
394983,326,Pittsfield,msa,MA,2020-05-31,0.24574423682925928
394890,327,Mount Vernon,msa,WA,2020-05-31,0.252651527581565
395153,329,The Villages,msa,FL,2020-05-31,0.2643255357885882
394307,330,Albany,msa,OR,2020-05-31,0.24984818923292174
394633,331,Glens Falls,msa,NY,2020-05-31,0.2150584439382866
394780,332,Lawton,msa,OK,2020-05-31,0.1696657646826946
394474,334,Cleveland,msa,TN,2020-05-31,0.22334089727217088
395098,335,Sierra Vista,msa,AZ,2020-05-31,0.26470406519865436
394325,336,Ames,msa,IA,2020-05-31,0.1662820637712714
394824,337,Mansfield,msa,OH,2020-05-31,0.18142805548979046
395128,338,Staunton,msa,VA,2020-05-31,0.2334851814214967
394321,340,Altoona,msa,PA,2020-05-31,0.1863168544800387
394905,341,New Bern,msa,NC,2020-05-31,0.22078646808157865
394588,342,Farmington,msa,NM,2020-05-31,0.2520790874920889
395120,343,St. Joseph,msa,MO,2020-05-31,0.1793908605476363
395054,344,San Angelo,msa,TX,2020-05-31,0.2221901616230646
395218,345,Wenatchee,msa,WA,2020-05-31,0.22539271261515004
394949,346,Owensboro,msa,KY,2020-05-31,0.19481063405188284
394778,349,Lawrence,msa,KS,2020-05-31,0.2147886302557271
394635,350,Goldsboro,msa,NC,2020-05-31,0.22078646808157865
395213,351,Watertown,msa,NY,2020-05-31,0.2150584439382866
395089,352,Sheboygan,msa,WI,2020-05-31,0.17827698049432733
395217,353,Weirton,msa,OH,2020-05-31,0.18142805548979046
394867,354,Missoula,msa,MT,2020-05-31,0.169661758866501
394407,356,Bozeman,msa,MT,2020-05-31,0.17478225167330227
394333,357,Anniston,msa,AL,2020-05-31,0.21609645963695054
394374,358,Beckley,msa,WV,2020-05-31,0.21174759467902582
395225,359,Williamsport,msa,PA,2020-05-31,0.1863168544800387
394423,360,Brunswick,msa,GA,2020-05-31,0.22211296353273832
395173,361,Twin Falls,msa,ID,2020-05-31,0.19456508420215968
753872,361,California,msa,MD,2020-05-31,0.1547827726841087
394893,364,Muncie,msa,IN,2020-05-31,0.1636911304484274
394857,365,Michigan City,msa,IN,2020-05-31,0.17872304991879037
394788,367,Lewiston,msa,ME,2020-05-31,0.24110336312537675
394804,368,Longview,msa,WA,2020-05-31,0.22539271261515004
394734,370,Kankakee,msa,IL,2020-05-31,0.17211195880650362
394709,376,Ithaca,msa,NY,2020-05-31,0.2962344699768112
394637,377,Grand Forks,msa,MN,2020-05-31,0.1725398799402087
394524,378,Decatur,msa,IL,2020-05-31,0.17211195880650362
394369,380,Bay City,msa,MI,2020-05-31,0.19619459461621824
394599,381,Fond du Lac,msa,WI,2020-05-31,0.17827698049432733
394630,382,Gettysburg,msa,PA,2020-05-31,0.1863168544800387
394823,386,Mankato,msa,MN,2020-05-31,0.1996702081386302
394794,387,Lima,msa,OH,2020-05-31,0.18142805548979046
395080,390,Sebring,msa,FL,2020-05-31,0.2421046845703847
394462,391,Cheyenne,msa,WY,2020-05-31,0.1917579168514537
394689,392,Hot Springs,msa,AR,2020-05-31,0.19739824852675877
394542,396,Dubuque,msa,IA,2020-05-31,0.16801428299405996
753912,398,Pinehurst,msa,NC,2020-05-31,0.2427551113888702
394953,399,Paducah,msa,KY,2020-05-31,0.19481063405188284
395190,400,Victoria,msa,TX,2020-05-31,0.2268265022916386
395038,401,Rome,msa,GA,2020-05-31,0.22211296353273832
394441,405,Cape Girardeau,msa,MO,2020-05-31,0.1793908605476363
394580,407,Fairbanks,msa,AK,2020-05-31,0.1871977281456053
394513,409,Cumberland,msa,MD,2020-05-31,0.1849263321439879
394928,410,Ocean City,msa,NJ,2020-05-31,0.23749768468220056
394505,411,Corvallis,msa,OR,2020-05-31,0.2523463047629977
394988,412,Pocatello,msa,ID,2020-05-31,0.19456508420215968
394964,419,Parkersburg,msa,WV,2020-05-31,0.21174759467902582
394980,421,Pine Bluff,msa,AR,2020-05-31,0.19739824852675877
394641,422,Grants Pass,msa,OR,2020-05-31,0.24984818923292174
394568,432,Elmira,msa,NY,2020-05-31,0.2150584439382866
394644,433,Great Falls,msa,MT,2020-05-31,0.1776559982656437
394859,437,Midland,msa,MI,2020-05-31,0.19619459461621824
394755,438,Kokomo,msa,IN,2020-05-31,0.1268860380115414
394395,439,Bloomsburg,msa,PA,2020-05-31,0.1863168544800387
394675,441,Helena,msa,MT,2020-05-31,0.17478225167330227
394489,445,Columbus,msa,IN,2020-05-31,0.1666857594204768
394682,449,Hinesville,msa,GA,2020-05-31,0.2425627493311337
394445,454,Casper,msa,WY,2020-05-31,0.1687031339012442
394866,458,Minot,msa,ND,2020-05-31,0.17446802298289027
394638,462,Grand Island,msa,NE,2020-05-31,0.17366025506736593
395062,469,Sandusky,msa,OH,2020-05-31,0.18142805548979046
394516,472,Danville,msa,IL,2020-05-31,0.17211195880650362
394787,518,Lewiston,msa,ID,2020-05-31,0.19456508420215968
394570,523,Enid,msa,OK,2020-05-31,0.1930911835973628
395199,525,Walla Walla,msa,WA,2020-05-31,0.22539271261515004
394444,551,Carson City,msa,NV,2020-05-31,0.2362831818081993
394551,552,Eagle Pass,msa,TX,2020-05-31,0.2268265022916386
394913,1,New York,msa,NY,2020-06-30,0.2144142957949867
753899,2,Los Angeles,msa,CA,2020-06-30,0.3435127343946222
394463,3,Chicago,msa,IL,2020-06-30,0.239900503712731
394514,4,Dallas,msa,TX,2020-06-30,0.2132383678161137
394692,5,Houston,msa,TX,2020-06-30,0.2268846457449526
395209,6,"Washington, D.C.",msa,VA,2020-06-30,0.2085560882886551
394974,7,Philadelphia,msa,PA,2020-06-30,0.2252214822043821
394856,8,Miami,msa,FL,2020-06-30,0.332418679412837
394347,9,Atlanta,msa,GA,2020-06-30,0.2225357579607829
394404,10,Boston,msa,MA,2020-06-30,0.24516368411634645
394976,11,Phoenix,msa,AZ,2020-06-30,0.2183685961538757
395057,12,San Francisco,msa,CA,2020-06-30,0.2891765942722003
395025,13,Riverside,msa,CA,2020-06-30,0.2891308807994293
394532,14,Detroit,msa,MI,2020-06-30,0.1949958991723769
395078,15,Seattle,msa,WA,2020-06-30,0.2195359654138356
394865,16,Minneapolis,msa,MN,2020-06-30,0.1953093303885807
395056,17,San Diego,msa,CA,2020-06-30,0.2900955165768635
395148,18,Tampa,msa,FL,2020-06-30,0.2708696692783499
394530,19,Denver,msa,CO,2020-06-30,0.22208492632910312
394358,20,Baltimore,msa,MD,2020-06-30,0.2009225239759701
395121,21,St. Louis,msa,MO,2020-06-30,0.1768809334786131
394943,22,Orlando,msa,FL,2020-06-30,0.2623676778213926
394458,23,Charlotte,msa,NC,2020-06-30,0.2209527567852798
395055,24,San Antonio,msa,TX,2020-06-30,0.2200183803468725
394998,25,Portland,msa,OR,2020-06-30,0.2134701216044729
395045,26,Sacramento,msa,CA,2020-06-30,0.2577390678368479
394982,27,Pittsburgh,msa,PA,2020-06-30,0.2154160560307388
394466,28,Cincinnati,msa,OH,2020-06-30,0.1893929436507576
394355,29,Austin,msa,TX,2020-06-30,0.1973712459220297
394775,30,Las Vegas,msa,NV,2020-06-30,0.2416582957508944
394735,31,Kansas City,msa,MO,2020-06-30,0.1798815737836362
394492,32,Columbus,msa,OH,2020-06-30,0.1849972351886926
394705,34,Indianapolis,msa,IN,2020-06-30,0.1953884469420442
394475,35,Cleveland,msa,OH,2020-06-30,0.1978577377676336
395059,36,San Jose,msa,CA,2020-06-30,0.2891765942722003
394902,37,Nashville,msa,TN,2020-06-30,0.2362013543304076
395194,38,Virginia Beach,msa,VA,2020-06-30,0.2137337600540378
395005,39,Providence,msa,RI,2020-06-30,0.2259515894062186
394714,40,Jacksonville,msa,FL,2020-06-30,0.2221897492666432
394862,41,Milwaukee,msa,WI,2020-06-30,0.1941097503516805
394935,42,Oklahoma City,msa,OK,2020-06-30,0.2019028603895452
395012,43,Raleigh,msa,NC,2020-06-30,0.1864371869522226
394849,44,Memphis,msa,TN,2020-06-30,0.2293121753378476
395022,45,Richmond,msa,VA,2020-06-30,0.1944026736897917
394807,46,Louisville,msa,KY,2020-06-30,0.195042467233734
394910,47,New Orleans,msa,LA,2020-06-30,0.278216254366166
395053,48,Salt Lake City,msa,UT,2020-06-30,0.1852495050509202
394669,49,Hartford,msa,CT,2020-06-30,0.1938731173037702
394425,50,Buffalo,msa,NY,2020-06-30,0.1903630656887491
394388,51,Birmingham,msa,AL,2020-06-30,0.201499131681717
395031,52,Rochester,msa,NY,2020-06-30,0.2007194906472695
394640,53,Grand Rapids,msa,MI,2020-06-30,0.2198685587035548
395167,54,Tucson,msa,AZ,2020-06-30,0.2286654993958175
753924,55,Urban Honolulu,msa,HI,2020-06-30,0.288914110292532
395169,56,Tulsa,msa,OK,2020-06-30,0.2073901340474789
394619,57,Fresno,msa,CA,2020-06-30,0.2714700707758417
395238,58,Worcester,msa,MA,2020-06-30,0.207680447371101
394938,59,Omaha,msa,NE,2020-06-30,0.1689476438463589
394415,60,Bridgeport,msa,CT,2020-06-30,0.2357522909222388
394653,61,Greenville,msa,SC,2020-06-30,0.2205153846191169
394312,62,Albuquerque,msa,NM,2020-06-30,0.2195956961831679
394357,63,Bakersfield,msa,CA,2020-06-30,0.2633063143624405
394308,64,Albany,msa,NY,2020-06-30,0.1890764906298477
394753,65,Knoxville,msa,TN,2020-06-30,0.2260802753206268
394367,66,Baton Rouge,msa,LA,2020-06-30,0.2210656500933839
394843,67,McAllen,msa,TX,2020-06-30,0.2449969451907252
394908,68,New Haven,msa,CT,2020-06-30,0.2211364598718647
394561,69,El Paso,msa,TX,2020-06-30,0.2578598081185808
394318,70,Allentown,msa,PA,2020-06-30,0.2059158008475683
394952,71,Oxnard,msa,CA,2020-06-30,0.2874887116384339
394486,72,Columbia,msa,SC,2020-06-30,0.2295809271981256
753906,73,North Port,msa,FL,2020-06-30,0.2665227850430514
845158,74,Dayton,msa,OH,2020-06-30,0.1866770542762535
394457,75,Charleston,msa,SC,2020-06-30,0.2239928844758485
394648,76,Greensboro,msa,NC,2020-06-30,0.2194113648583721
395134,77,Stockton,msa,CA,2020-06-30,0.2981279302534965
394440,78,Cape Coral,msa,FL,2020-06-30,0.2450306275058287
394399,79,Boise City,msa,ID,2020-06-30,0.2123253608533862
394484,80,Colorado Springs,msa,CO,2020-06-30,0.2201781070414362
394798,81,Little Rock,msa,AR,2020-06-30,0.1896879483864874
394766,82,Lakeland,msa,FL,2020-06-30,0.2946409747843694
394304,83,Akron,msa,OH,2020-06-30,0.1721192311038974
394531,84,Des Moines,msa,IA,2020-06-30,0.1715107552686867
395115,85,Springfield,msa,MA,2020-06-30,0.2529324688779677
394931,87,Ogden,msa,UT,2020-06-30,0.1659431436011031
394816,88,Madison,msa,WI,2020-06-30,0.193746774582564
395235,89,Winston,msa,NC,2020-06-30,0.2275588288757671
394528,90,Deltona,msa,FL,2020-06-30,0.2757657375919368
395143,91,Syracuse,msa,NY,2020-06-30,0.2074598628692906
395006,92,Provo,msa,UT,2020-06-30,0.1890146600063953
395160,93,Toledo,msa,OH,2020-06-30,0.1781881397114511
395224,94,Wichita,msa,KS,2020-06-30,0.1635190584605006
394549,95,Durham,msa,NC,2020-06-30,0.2098565649577061
394352,96,Augusta,msa,GA,2020-06-30,0.2071619502147451
394957,97,Palm Bay,msa,FL,2020-06-30,0.2567492672435478
394711,98,Jackson,msa,MS,2020-06-30,0.2332692750860401
394666,99,Harrisburg,msa,PA,2020-06-30,0.1707726216124993
395113,100,Spokane,msa,WA,2020-06-30,0.2027804184177049
395075,101,Scranton,msa,PA,2020-06-30,0.1852636218705726
394460,102,Chattanooga,msa,TN,2020-06-30,0.2193461789205307
394871,103,Modesto,msa,CA,2020-06-30,0.2684561729142896
394768,104,Lancaster,msa,PA,2020-06-30,0.1640087828375926
394997,105,Portland,msa,ME,2020-06-30,0.2492194154931604
395245,106,Youngstown,msa,OH,2020-06-30,0.1744467921783758
394770,107,Lansing,msa,MI,2020-06-30,0.160964636081475
394590,108,Fayetteville,msa,AR,2020-06-30,0.1955716652042522
394589,109,Fayetteville,msa,NC,2020-06-30,0.2322075552601341
394792,110,Lexington,msa,KY,2020-06-30,0.1868132262418039
394971,111,Pensacola,msa,FL,2020-06-30,0.2387674331774884
395068,112,Santa Rosa,msa,CA,2020-06-30,0.2864315178037986
395019,113,Reno,msa,NV,2020-06-30,0.2278185319430878
394698,114,Huntsville,msa,AL,2020-06-30,0.179790860108019
394995,115,Port St. Lucie,msa,FL,2020-06-30,0.2886104484097074
394761,116,Lafayette,msa,LA,2020-06-30,0.2187457142706583
394898,117,Myrtle Beach,msa,SC,2020-06-30,0.2610286295336745
395116,118,Springfield,msa,MO,2020-06-30,0.20237059905031
395195,119,Visalia,msa,CA,2020-06-30,0.2508939699817674
394746,120,Killeen,msa,TX,2020-06-30,0.2015781245383125
394338,121,Asheville,msa,NC,2020-06-30,0.2475152397009068
395244,122,York,msa,PA,2020-06-30,0.1602404435831108
395183,123,Vallejo,msa,CA,2020-06-30,0.2725609539614428
753917,124,Santa Maria,msa,CA,2020-06-30,0.3584805930897303
395050,125,Salinas,msa,CA,2020-06-30,0.3005669732454604
395048,126,Salem,msa,OR,2020-06-30,0.2189681309783631
394870,127,Mobile,msa,AL,2020-06-30,0.2038950977459632
395015,128,Reading,msa,PA,2020-06-30,0.1525426704263917
394502,129,Corpus Christi,msa,TX,2020-06-30,0.2441228690420636
394421,130,Brownsville,msa,TX,2020-06-30,0.2762127343178575
394820,131,Manchester,msa,NH,2020-06-30,0.1975203100641405
394612,132,Fort Wayne,msa,IN,2020-06-30,0.1600627657738307
394658,133,Gulfport,msa,MS,2020-06-30,0.2355894049992501
395051,134,Salisbury,msa,DE,2020-06-30,0.2836034960091702
394596,135,Flint,msa,MI,2020-06-30,0.1786193746184059
394972,136,Peoria,msa,IL,2020-06-30,0.1522809995316079
394439,137,Canton,msa,OH,2020-06-30,0.1571151610701401
395070,138,Savannah,msa,GA,2020-06-30,0.2258664705610652
394327,139,Anchorage,msa,AK,2020-06-30,0.1866145775940571
394372,140,Beaumont,msa,TX,2020-06-30,0.198557598397206
395096,141,Shreveport,msa,LA,2020-06-30,0.2464784077735326
395164,142,Trenton,msa,NJ,2020-06-30,0.25675332928432
394875,143,Montgomery,msa,AL,2020-06-30,0.2128305961739752
394520,144,Davenport,msa,IL,2020-06-30,0.1527266572282246
395146,145,Tallahassee,msa,FL,2020-06-30,0.2222942712622388
394576,146,Eugene,msa,OR,2020-06-30,0.2687683365755667
394901,147,Naples,msa,FL,2020-06-30,0.2778537551750967
394332,148,Ann Arbor,msa,MI,2020-06-30,0.2676285485710796
394927,149,Ocala,msa,FL,2020-06-30,0.24852843509804
394679,150,Hickory,msa,NC,2020-06-30,0.22028859167884418
394697,151,Huntington,msa,OH,2020-06-30,0.1921640496826131
394602,152,Fort Collins,msa,CO,2020-06-30,0.2210134637179464
395033,153,Rockford,msa,IL,2020-06-30,0.1720630433577497
394796,154,Lincoln,msa,NE,2020-06-30,0.1786833503973015
394622,155,Gainesville,msa,FL,2020-06-30,0.2739442870192963
394405,156,Boulder,msa,CO,2020-06-30,0.2397128950464114
394646,157,Green Bay,msa,WI,2020-06-30,0.17749632355799802
394488,158,Columbus,msa,GA,2020-06-30,0.2203017105816287
395107,159,South Bend,msa,IN,2020-06-30,0.1729708929063819
395109,160,Spartanburg,msa,SC,2020-06-30,0.2360699625896323
394645,161,Greeley,msa,CO,2020-06-30,0.2130293265744151
394808,162,Lubbock,msa,TX,2020-06-30,0.2421254555582563
394471,163,Clarksville,msa,TN,2020-06-30,0.2088550731747483
395028,164,Roanoke,msa,VA,2020-06-30,0.1935088728616578
394579,165,Evansville,msa,IN,2020-06-30,0.1464214739464877
394747,167,Kingsport,msa,TN,2020-06-30,0.22297707753762278
394741,168,Kennewick,msa,WA,2020-06-30,0.2005638775969544
395179,169,Utica,msa,NY,2020-06-30,0.2144142957949867
394660,170,Hagerstown,msa,MD,2020-06-30,0.1986398104015916
394543,171,Duluth,msa,MN,2020-06-30,0.2610419740656037
394937,172,Olympia,msa,WA,2020-06-30,0.2281351138072638
394803,173,Longview,msa,TX,2020-06-30,0.1930325533989436
395229,174,Wilmington,msa,NC,2020-06-30,0.2262769940369322
395061,175,San Luis Obispo,msa,CA,2020-06-30,0.3467164976558526
753875,176,Crestview,msa,FL,2020-06-30,0.2429019555435843
394851,177,Merced,msa,CA,2020-06-30,0.2754670742243855
395197,178,Waco,msa,TX,2020-06-30,0.2491882168490771
394447,179,Cedar Rapids,msa,IA,2020-06-30,0.1462040380070975
394348,180,Atlantic City,msa,NJ,2020-06-30,0.2171628311730591
394412,181,Bremerton,msa,WA,2020-06-30,0.2163772216680372
395103,182,Sioux Falls,msa,SD,2020-06-30,0.1520686834890441
395065,183,Santa Cruz,msa,CA,2020-06-30,0.3270058459749675
394572,184,Erie,msa,PA,2020-06-30,0.1505083654248865
394924,185,Norwich,msa,CT,2020-06-30,0.1713542356434727
394323,186,Amarillo,msa,TX,2020-06-30,0.2180175505883184
394772,187,Laredo,msa,TX,2020-06-30,0.2195812527609849
395171,188,Tuscaloosa,msa,AL,2020-06-30,0.254119924391283
394483,189,College Station,msa,TX,2020-06-30,0.302159408327895
394732,190,Kalamazoo,msa,MI,2020-06-30,0.1942183419473514
394811,191,Lynchburg,msa,VA,2020-06-30,0.1815452192011135
394455,192,Charleston,msa,WV,2020-06-30,0.1882248288135707
395240,193,Yakima,msa,WA,2020-06-30,0.22361678214920722
394585,194,Fargo,msa,ND,2020-06-30,0.1701375557247163
394387,195,Binghamton,msa,NY,2020-06-30,0.1687223381235053
394609,196,Fort Smith,msa,AR,2020-06-30,0.1650840637982619
394334,197,Appleton,msa,WI,2020-06-30,0.17749632355799802
845160,198,Prescott Valley,msa,AZ,2020-06-30,0.2707004830606041
395161,199,Topeka,msa,KS,2020-06-30,0.1603690802188672
394813,200,Macon,msa,GA,2020-06-30,0.1926071832948577
395174,201,Tyler,msa,TX,2020-06-30,0.2218659493573495
394361,202,Barnstable Town,msa,MA,2020-06-30,0.2748781360999706
394519,203,Daphne,msa,AL,2020-06-30,0.2143506774053948
394378,205,Bellingham,msa,WA,2020-06-30,0.2448715070490658
394429,206,Burlington,msa,VT,2020-06-30,0.2244191841652139
395030,207,Rochester,msa,MN,2020-06-30,0.1938206689624289
753895,208,Lafayette,msa,IN,2020-06-30,0.2339977213278699
394454,209,Champaign,msa,IL,2020-06-30,0.1858544679343581
394848,210,Medford,msa,OR,2020-06-30,0.2660225589148133
394459,212,Charlottesville,msa,VA,2020-06-30,0.2198108362827689
394763,213,Lake Charles,msa,LA,2020-06-30,0.1859959660062482
394773,214,Las Cruces,msa,NM,2020-06-30,0.254605105383655
394464,215,Chico,msa,CA,2020-06-30,0.2620678790360062
394681,216,Hilton Head Island,msa,SC,2020-06-30,0.2235450564768626
394346,217,Athens,msa,GA,2020-06-30,0.2730814968819882
394765,218,Lake Havasu City,msa,AZ,2020-06-30,0.2883992486300447
394485,219,Columbia,msa,MO,2020-06-30,0.1571251314332094
395114,220,Springfield,msa,IL,2020-06-30,0.1556763007145906
394691,221,Houma,msa,LA,2020-06-30,0.23010039850199782
394872,222,Monroe,msa,LA,2020-06-30,0.23010039850199782
394565,223,Elkhart,msa,IN,2020-06-30,0.17834672468276846
394726,224,Johnson City,msa,TN,2020-06-30,0.2180674081415758
395247,225,Yuma,msa,AZ,2020-06-30,0.2640750599372161
394623,226,Gainesville,msa,GA,2020-06-30,0.2219163433701045
394716,227,Jacksonville,msa,NC,2020-06-30,0.2103196104179889
394597,228,Florence,msa,SC,2020-06-30,0.2815974863707201
395118,230,St. Cloud,msa,MN,2020-06-30,0.1730936700766263
395011,231,Racine,msa,WI,2020-06-30,0.1798622621413749
394380,232,Bend,msa,OR,2020-06-30,0.2741180430368742
395047,233,Saginaw,msa,MI,2020-06-30,0.19565324068344947
395202,234,Warner Robins,msa,GA,2020-06-30,0.1812725775245812
395151,235,Terre Haute,msa,IN,2020-06-30,0.17834672468276846
395009,237,Punta Gorda,msa,FL,2020-06-30,0.2770324762481448
394386,239,Billings,msa,MT,2020-06-30,0.177197028073209
395018,240,Redding,msa,CA,2020-06-30,0.2299994775418646
394748,241,Kingston,msa,NY,2020-06-30,0.2468390805728104
394960,242,Panama City,msa,FL,2020-06-30,0.2630810744986686
394729,243,Joplin,msa,MO,2020-06-30,0.17906455943644217
394539,244,Dover,msa,DE,2020-06-30,0.2420541796852354
394559,245,El Centro,msa,CA,2020-06-30,0.2891765942722003
394712,246,Jackson,msa,TN,2020-06-30,0.22297707753762278
395246,247,Yuba City,msa,CA,2020-06-30,0.2826828415445312
394406,248,Bowling Green,msa,KY,2020-06-30,0.2027321366624632
395119,249,St. George,msa,UT,2020-06-30,0.2450380934497232
394896,250,Muskegon,msa,MI,2020-06-30,0.19565324068344947
394299,251,Abilene,msa,TX,2020-06-30,0.2120409935598727
394707,252,Iowa City,msa,IA,2020-06-30,0.1851620222848971
394351,253,Auburn,msa,AL,2020-06-30,0.2421078208792405
394860,254,Midland,msa,TX,2020-06-30,0.1871016231165948
394671,255,Hattiesburg,msa,MS,2020-06-30,0.2344293400426451
753869,255,Bloomington,msa,IL,2020-06-30,0.1480940944157996
394944,257,Oshkosh,msa,WI,2020-06-30,0.1422665071563727
394555,258,Eau Claire,msa,WI,2020-06-30,0.17749632355799802
394651,259,Greenville,msa,NC,2020-06-30,0.2361681531017792
394428,260,Burlington,msa,NC,2020-06-30,0.1844505537245378
395210,261,Waterloo,msa,IA,2020-06-30,0.1712617632834378
394480,262,Coeur d'Alene,msa,ID,2020-06-30,0.2135404534129175
394553,263,East Stroudsburg,msa,PA,2020-06-30,0.2037250885857729
395007,264,Pueblo,msa,CO,2020-06-30,0.230594516952232
394392,265,Blacksburg,msa,VA,2020-06-30,0.2604679815419116
395215,266,Wausau,msa,WI,2020-06-30,0.17749632355799802
394731,267,Kahului,msa,HI,2020-06-30,0.288914110292532
394720,268,Janesville,msa,WI,2020-06-30,0.17749632355799802
394393,270,Bloomington,msa,IN,2020-06-30,0.2394404404652404
394930,271,Odessa,msa,TX,2020-06-30,0.2413825492653893
394710,272,Jackson,msa,MI,2020-06-30,0.1516038716445401
395125,273,State College,msa,PA,2020-06-30,0.2560648114900983
395079,274,Sebastian,msa,FL,2020-06-30,0.273299036439703
394814,275,Madera,msa,CA,2020-06-30,0.2891765942722003
394523,276,Decatur,msa,AL,2020-06-30,0.21551344405508469
394453,277,Chambersburg,msa,PA,2020-06-30,0.1752687336704035
395193,278,Vineland,msa,NJ,2020-06-30,0.23695808022868953
394703,279,Idaho Falls,msa,ID,2020-06-30,0.1555478644033557
394639,280,Grand Junction,msa,CO,2020-06-30,0.2079812486421776
394563,281,Elizabethtown,msa,KY,2020-06-30,0.19486261004600036
394917,282,Niles,msa,MI,2020-06-30,0.197326694728812
394873,283,Monroe,msa,MI,2020-06-30,0.19565324068344947
395066,284,Santa Fe,msa,NM,2020-06-30,0.276014458169751
394314,286,Alexandria,msa,LA,2020-06-30,0.23010039850199782
395163,287,Traverse City,msa,MI,2020-06-30,0.19565324068344947
394359,288,Bangor,msa,ME,2020-06-30,0.2341038629546971
394685,289,Homosassa Springs,msa,FL,2020-06-30,0.262115907325203
394662,290,Hanford,msa,CA,2020-06-30,0.2891765942722003
394723,291,Jefferson City,msa,MO,2020-06-30,0.17906455943644217
394598,292,Florence,msa,AL,2020-06-30,0.21551344405508469
394537,293,Dothan,msa,AL,2020-06-30,0.21551344405508469
394306,295,Albany,msa,GA,2020-06-30,0.1934578463402962
395102,297,Sioux City,msa,IA,2020-06-30,0.167990727993436
395223,298,Wichita Falls,msa,TX,2020-06-30,0.1794379142198181
395152,299,Texarkana,msa,TX,2020-06-30,0.2257024607073723
395182,300,Valdosta,msa,GA,2020-06-30,0.2587655657559293
394800,301,Logan,msa,UT,2020-06-30,0.19631135052703544
394595,302,Flagstaff,msa,AZ,2020-06-30,0.3142414724457384
395036,303,Rocky Mount,msa,NC,2020-06-30,0.22028859167884418
394515,305,Dalton,msa,GA,2020-06-30,0.2215340429690081
394783,306,Lebanon,msa,PA,2020-06-30,0.18533453465162275
394880,307,Morristown,msa,TN,2020-06-30,0.22297707753762278
395232,308,Winchester,msa,VA,2020-06-30,0.2177328529835355
395221,309,Wheeling,msa,OH,2020-06-30,0.1777212009184818
394879,310,Morgantown,msa,WV,2020-06-30,0.2342169432383021
394756,311,La Crosse,msa,WI,2020-06-30,0.17749632355799802
394900,312,Napa,msa,CA,2020-06-30,0.3105074561041348
395013,313,Rapid City,msa,SD,2020-06-30,0.1800294535664764
395139,314,Sumter,msa,SC,2020-06-30,0.2507589301192117
395117,316,Springfield,msa,OH,2020-06-30,0.18106795455482966
394668,317,Harrisonburg,msa,VA,2020-06-30,0.2040948150612296
394368,318,Battle Creek,msa,MI,2020-06-30,0.19565324068344947
395094,319,Sherman,msa,TX,2020-06-30,0.2216874317022813
394821,320,Manhattan,msa,KS,2020-06-30,0.2046651530992062
